status,match_pass,similarity_score,agency,budget_type,fund_type,account,appropriation_id,chapter_year,appropriation_amount,reappropriation_amount,bill_language,page_number,line_number,fiscal_year,source_file,composite_key
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,37829,2024,82865000,18975000,"4 By chapter 50, section 1, of the laws of 2024:
5 For services and expenses related to the central coordination and
6 support program.
7 Notwithstanding any other provision of law, the money hereby appropri-
8 ated may be transferred to local assistance and/or any appropriation
9 of the office for people with developmental disabilities, and may be
10 increased or decreased by transfer or suballocation between these
11 appropriated amounts and appropriations of the department of health,
12 the office of medicaid inspector general, the office of mental
13 health, the justice center for the protection of people with special
14 needs and the office of addiction services and supports with the
15 approval of the director of the budget.
16 Notwithstanding section 163 of the state finance law, section 142 of
17 the economic development law, and/or any other law to the contrary,
18 the commissioner may, with the approval of the director of the budg-
19 et, award a portion of the funds appropriated herein, either as a
20 grant, service contract, or any other payment mechanism, for
21 services and expenses incurred by a temporary operator as defined by
22 and in accordance with section 16.25 of the mental hygiene law.
23 Notwithstanding any other provision of law to the contrary, a portion
24 of this appropriation may be made available to the Research Founda-
25 tion for Mental Hygiene, Inc., subject to the approval of the direc-
26 tor of the budget, pursuant to a contract, to assist the office in
27 implementing priority policies, including, but not limited to,
28 transforming the OPWDD service delivery system.
29 Notwithstanding any other provision of law to the contrary, the state
30 comptroller is hereby authorized to receive funds from the office
31 for people with developmental disabilities that were returned as a
32 refund, rebate, reimbursement or credit in the current fiscal year
33 from expenditures made in prior fiscal years and is authorized to
34 refund such moneys to the credit of this fund for the purpose of
35 reimbursing the 2024-25 appropriation.
36 Notwithstanding any other provision of law to the contrary, and
37 consistent with section 33.07 of the mental hygiene law, the direc-
38 tors of facilities operated by the office for people with develop-
39 mental disabilities who act as federally-appointed representative
40 payees and who assume management responsibility over the funds of a
41 resident may continue to use such funds for the cost of the resi-
42 dent's care and treatment, consistent with federal law and regu-
43 lations.
44 Notwithstanding any other provision of law to the contrary, the OGS
45 Interchange and Transfer Authority and the IT Interchange and Trans-
46 fer Authority as defined in the 2024-25 state fiscal year state
47 operations appropriation for the budget division program of the
AB
648 12550-10-5
DEPARTMENT OF MENTAL HYGIENE
OFFICE FOR PEOPLE WITH DEVELOPMENTAL DISABILITIES
STATE OPERATIONS - REAPPROPRIATIONS 2025-26
1 division of the budget, are deemed fully incorporated herein and a
2 part of this appropriation as if fully stated (37829).
3 Personal service--regular (50100) ... 82,865,000 ... (re. $18,975,000)",648,4.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|37829|2024|82865000
discontinued,,,DEPARTMENT OF MENTAL HYGIENE,STATE OPERATIONS,General Fund,State Purposes Account - 10050,37829,2024,2072000,1928000,"6 Nonpersonal service, including for services and expenses of the assets
7 for independence program and other health and human services
8 programs (37829).
9 Supplies and materials (57000) ... 2,072,000 ........ (re. $1,928,000)",648,6.0,2025-26,STOPS 25-26.pdf,DEPARTMENT OF MENTAL HYGIENE|37829|2024|2072000
discontinued,,,DIVISION OF MILITARY AND NAVAL AFFAIRS,STATE OPERATIONS,Special Revenue Funds - Federal,Recruitment Incentive Account - 22171,38700,2019,20495000,38000,"36 By chapter 50, section 1, of the laws of 2019:
37 For services and expenses related to the military readiness program
38 (38700).
39 Nonpersonal service (57050) ... 20,495,000 ............. (re. $38,000)",655,36.0,2025-26,STOPS 25-26.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38700|2019|20495000
discontinued,,,DIVISION OF MILITARY AND NAVAL AFFAIRS,STATE OPERATIONS,Special Revenue Funds - Federal,Recruitment Incentive Account - 22171,38701,2024,3300000,3300000,"1 By chapter 50, section 1, of the laws of 2024:
2 For the payment of tuition benefits provided to eligible members of
3 the state's organized militia pursuant to section 669-b of the
4 education law. The moneys hereby appropriated shall be available for
5 expenses already accrued or to accrue (38701).
6 Contractual services (51000) ... 3,300,000 .......... (re. $3,300,000)",656,1.0,2025-26,STOPS 25-26.pdf,DIVISION OF MILITARY AND NAVAL AFFAIRS|38701|2024|3300000
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,special revenue funds - federal,Federal Indirect Recovery Account - 22188,81001,2020,50000,50000,"30 By chapter 50, section 1, of the laws of 2020:
31 For services and expenses related to the administration of special
32 revenue funds - other, special revenue funds - federal and internal
33 service funds and for services provided to other state agencies,
34 governmental bodies and other entities.
35 Notwithstanding any other provision of law to the contrary, the OGS
36 Interchange and Transfer Authority and the IT Interchange and Trans-
37 fer Authority as defined in the 2020-21 state fiscal year state
38 operations appropriation for the budget division program of the
39 division of the budget, are deemed fully incorporated herein and a
40 part of this appropriation as if fully stated (81001).
41 Personal service--regular (50100) ... 50,000 ........... (re. $50,000)",685,30.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81001|2020|50000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Fund Account - 25462,39901,2021,501000,90000,"24 By chapter 50, section 1, of the laws of 2021:
25 For services and expenses related to grants for historic preservation
26 projects including acquisition, research, development, education and
27 rehabilitation of historic sites, programs and facilities (39901).
28 Nonpersonal service (57050) ... 501,000 ................ (re. $90,000)",686,24.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39901|2021|501000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Fund Account - 25462,39901,2020,601000,181000,"31 By chapter 50, section 1, of the laws of 2020:
32 For services and expenses related to grants for historic preservation
33 projects including acquisition, research, development, education and
34 rehabilitation of historic sites, programs and facilities (39901).
35 Nonpersonal service (57050) ... 601,000 ............... (re. $181,000)",686,31.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39901|2020|601000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Fund Account - 25383,81003,2023,38331000,17927000,"20 By chapter 50, section 1, of the laws of 2023:
21 For services and expenses related to the administration and operation
22 of the park operations program, providing that moneys hereby appro-
23 priated shall be available to the program net of refunds, rebates,
24 reimbursements, credits, and deductions taken by contractors,
25 including the golf management system, for fees associated with oper-
26 ating park facilities.
27 Notwithstanding any other provision of law to the contrary, the OGS
28 Interchange and Transfer Authority and the IT Interchange and Trans-
29 fer Authority as defined in the 2023-24 state fiscal year state
30 operations appropriation for the budget division program of the
31 division of the budget, are deemed fully incorporated herein and a
32 part of this appropriation as if fully stated (81003).
33 Personal service--regular (50100) ... 38,331,000 ... (re. $17,927,000)",687,20.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|81003|2023|38331000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,Special Revenue Funds - Federal,Federal Operating Grants Fund Account - 25383,39910,2021,1500000,899000,"24 By chapter 50, section 1, of the laws of 2021:
25 For services and expenses related to grants for park operations
26 projects including acquisition, research, development, education and
27 rehabilitation of parklands, programs and facilities (39910).
28 Personal service (50000) ... 1,500,000 ................ (re. $899,000)",688,24.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39910|2021|1500000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,Special Revenue Funds - Federal,USDA Forest Service - Parks Account - 25036,39910,2021,25000,25000,"28 By chapter 50, section 1, of the laws of 2021:
29 For services and expenses related to the federal park lands and forest
30 grants, including suballocation to other state departments and agen-
31 cies (39910).
32 Personal service (50000) ... 25,000 .................... (re. $25,000)",689,28.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39910|2021|25000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,capital projects fund,Snowmobile Trail Development and Management Account - 21932,39910,2021,106000,53000,"7 By chapter 50, section 1, of the laws of 2021:
8 For services and expenses related to the recreation services program.
9 Notwithstanding any other provision of law to the contrary, the OGS
10 Interchange and Transfer Authority and the IT Interchange and Trans-
11 fer Authority as defined in the 2021-22 state fiscal year state
12 operations appropriation for the budget division program of the
13 division of the budget, are deemed fully incorporated herein and a
14 part of this appropriation as if fully stated (39910).
15 Personal service--regular (50100) ... 106,000 .......... (re. $53,000)",691,7.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39910|2021|106000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,capital projects fund,Snowmobile Trail Development and Management Account - 21932,39945,2021,1200000,1200000,"22 For services and expenses related to boating access and maintenance in
23 accordance with a plan to be approved by the director of the budget.
24 Notwithstanding any other provision of law, the director of the
25 budget is hereby authorized to transfer any or all of this appropri-
26 ation to any capital projects fund or aid to localities (39945).
27 Contractual services (51000) ... 1,200,000 .......... (re. $1,200,000)",691,22.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39945|2021|1200000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,capital projects fund,Snowmobile Trail Development and Management Account - 21932,39910,2020,229000,28000,"29 By chapter 50, section 1, of the laws of 2020:
30 For services and expenses related to the recreation services program.
31 Notwithstanding any other provision of law to the contrary, the OGS
32 Interchange and Transfer Authority and the IT Interchange and Trans-
33 fer Authority as defined in the 2020-21 state fiscal year state
34 operations appropriation for the budget division program of the
35 division of the budget, are deemed fully incorporated herein and a
36 part of this appropriation as if fully stated (39910).
37 Personal service--regular (50100) ... 229,000 .......... (re. $28,000)",693,29.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39910|2020|229000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,capital projects fund,Snowmobile Trail Development and Management Account - 21932,39946,2020,42000,42000,"46 For services and expenses related to snowmobile trail development and
47 maintenance, including suballocation to other state departments and
48 agencies (39946).
49 Personal service--regular (50100) ... 42,000 ........... (re. $42,000)",693,46.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39946|2020|42000"
discontinued,,,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION",STATE OPERATIONS,capital projects fund,Golf Account - 50332,39910,2023,8682000,865000,"25 By chapter 50, section 1, of the laws of 2023:
26 For services and expenses relating to the office of parks, recreation
27 and historic preservation's golf courses.
28 Notwithstanding any other provision of law to the contrary, the OGS
29 Interchange and Transfer Authority, and the IT Interchange and
30 Transfer Authority as defined in the 2023-24 state fiscal year state
31 operations appropriation for the budget division program of the
32 division of the budget, are deemed fully incorporated herein and a
33 part of this appropriation as if fully stated (39910).
34 Personal service--regular (50100) ... 8,682,000 ....... (re. $865,000)",694,25.0,2025-26,STOPS 25-26.pdf,"OFFICE OF PARKS, RECREATION AND HISTORIC PRESERVATION|39910|2023|8682000"
